location,date,vaccine,total_vaccinations
Lithuania,2021-04-23,Pfizer/BioNTech,604075
Lithuania,2021-04-30,Johnson&Johnson,247
Lithuania,2021-04-30,Moderna,82925
Lithuania,2021-04-30,Oxford/AstraZeneca,214619
Lithuania,2021-04-30,Pfizer/BioNTech,705580
Lithuania,2021-05-07,Johnson&Johnson,2063
Lithuania,2021-05-07,Moderna,102664
Lithuania,2021-05-07,Oxford/AstraZeneca,256033
Lithuania,2021-05-07,Pfizer/BioNTech,809868
Lithuania,2021-05-14,Johnson&Johnson,4283
Lithuania,2021-05-14,Moderna,114280
Lithuania,2021-05-14,Oxford/AstraZeneca,285623
Lithuania,2021-05-14,Pfizer/BioNTech,911703
Lithuania,2021-05-21,Johnson&Johnson,8706
Lithuania,2021-05-21,Moderna,135021
Lithuania,2021-05-21,Oxford/AstraZeneca,305324
Lithuania,2021-05-21,Pfizer/BioNTech,1005783
Lithuania,2021-05-28,Johnson&Johnson,17171
Lithuania,2021-05-28,Moderna,145217
Lithuania,2021-05-28,Oxford/AstraZeneca,323003
Lithuania,2021-05-28,Pfizer/BioNTech,1105903
Lithuania,2021-06-04,Johnson&Johnson,24025
Lithuania,2021-06-04,Moderna,160683
Lithuania,2021-06-04,Oxford/AstraZeneca,350939
Lithuania,2021-06-04,Pfizer/BioNTech,1245252
Lithuania,2021-06-11,Johnson&Johnson,36644
Lithuania,2021-06-11,Moderna,173876
Lithuania,2021-06-11,Oxford/AstraZeneca,374064
Lithuania,2021-06-11,Pfizer/BioNTech,1330355
Lithuania,2021-06-18,Johnson&Johnson,42995
Lithuania,2021-06-18,Moderna,191894
Lithuania,2021-06-18,Oxford/AstraZeneca,400611
Lithuania,2021-06-18,Pfizer/BioNTech,1414381
Lithuania,2021-06-25,Johnson&Johnson,45314
Lithuania,2021-06-25,Moderna,199061
Lithuania,2021-06-25,Oxford/AstraZeneca,422873
Lithuania,2021-06-25,Pfizer/BioNTech,1505380
Lithuania,2021-07-02,Johnson&Johnson,52117
Lithuania,2021-07-02,Moderna,206752
Lithuania,2021-07-02,Oxford/AstraZeneca,454075
Lithuania,2021-07-02,Pfizer/BioNTech,1570996
Lithuania,2021-07-09,Johnson&Johnson,60005
Lithuania,2021-07-09,Moderna,210801
Lithuania,2021-07-09,Oxford/AstraZeneca,471071
Lithuania,2021-07-09,Pfizer/BioNTech,1611810
Lithuania,2021-07-16,Johnson&Johnson,69392
Lithuania,2021-07-16,Moderna,215106
Lithuania,2021-07-16,Oxford/AstraZeneca,483609
Lithuania,2021-07-16,Pfizer/BioNTech,1643781
Lithuania,2021-07-23,Johnson&Johnson,77262
Lithuania,2021-07-23,Moderna,219769
Lithuania,2021-07-23,Oxford/AstraZeneca,494655
Lithuania,2021-07-23,Pfizer/BioNTech,1693823
Lithuania,2021-07-30,Johnson&Johnson,82298
Lithuania,2021-07-30,Moderna,224845
Lithuania,2021-07-30,Oxford/AstraZeneca,513130
Lithuania,2021-07-30,Pfizer/BioNTech,1759665
Lithuania,2021-08-06,Johnson&Johnson,111611
Lithuania,2021-08-06,Moderna,229995
Lithuania,2021-08-06,Oxford/AstraZeneca,523240
Lithuania,2021-08-06,Pfizer/BioNTech,1815871
Lithuania,2021-08-13,Johnson&Johnson,140022
Lithuania,2021-08-13,Moderna,234012
Lithuania,2021-08-13,Oxford/AstraZeneca,526612
Lithuania,2021-08-13,Pfizer/BioNTech,1879354
Lithuania,2021-08-20,Johnson&Johnson,160092
Lithuania,2021-08-20,Moderna,239826
Lithuania,2021-08-20,Oxford/AstraZeneca,528660
Lithuania,2021-08-20,Pfizer/BioNTech,1956865
Lithuania,2021-08-27,Johnson&Johnson,172671
Lithuania,2021-08-27,Moderna,245589
Lithuania,2021-08-27,Oxford/AstraZeneca,530381
Lithuania,2021-08-27,Pfizer/BioNTech,2019527
Lithuania,2021-09-03,Johnson&Johnson,178960
Lithuania,2021-09-03,Moderna,250047
Lithuania,2021-09-03,Oxford/AstraZeneca,531662
Lithuania,2021-09-03,Pfizer/BioNTech,2070418
Lithuania,2021-09-10,Johnson&Johnson,182404
Lithuania,2021-09-10,Moderna,254482
Lithuania,2021-09-10,Oxford/AstraZeneca,532307
Lithuania,2021-09-10,Pfizer/BioNTech,2119088
Lithuania,2021-09-17,Johnson&Johnson,185178
Lithuania,2021-09-17,Moderna,259006
Lithuania,2021-09-17,Oxford/AstraZeneca,532872
Lithuania,2021-09-17,Pfizer/BioNTech,2165308
Lithuania,2021-09-24,Johnson&Johnson,190364
Lithuania,2021-09-24,Moderna,262405
Lithuania,2021-09-24,Oxford/AstraZeneca,533279
Lithuania,2021-09-24,Pfizer/BioNTech,2200706
Lithuania,2021-10-01,Johnson&Johnson,198187
Lithuania,2021-10-01,Moderna,265428
Lithuania,2021-10-01,Oxford/AstraZeneca,533574
Lithuania,2021-10-01,Pfizer/BioNTech,2230870
Lithuania,2021-10-08,Johnson&Johnson,204887
Lithuania,2021-10-08,Moderna,268113
Lithuania,2021-10-08,Oxford/AstraZeneca,533818
Lithuania,2021-10-08,Pfizer/BioNTech,2259581
Lithuania,2021-10-15,Johnson&Johnson,211566
Lithuania,2021-10-15,Moderna,270485
Lithuania,2021-10-15,Oxford/AstraZeneca,534235
Lithuania,2021-10-15,Pfizer/BioNTech,2285159
Lithuania,2021-10-22,Johnson&Johnson,218705
Lithuania,2021-10-22,Moderna,271840
Lithuania,2021-10-22,Oxford/AstraZeneca,534849
Lithuania,2021-10-22,Pfizer/BioNTech,2316390
Lithuania,2021-10-29,Johnson&Johnson,226222
Lithuania,2021-10-29,Moderna,272962
Lithuania,2021-10-29,Oxford/AstraZeneca,535351
Lithuania,2021-10-29,Pfizer/BioNTech,2351931
Lithuania,2021-11-05,Johnson&Johnson,231070
Lithuania,2021-11-05,Moderna,273717
Lithuania,2021-11-05,Oxford/AstraZeneca,535573
Lithuania,2021-11-05,Pfizer/BioNTech,2385488
Lithuania,2021-11-12,Johnson&Johnson,237084
Lithuania,2021-11-12,Moderna,274345
Lithuania,2021-11-12,Oxford/AstraZeneca,535787
Lithuania,2021-11-12,Pfizer/BioNTech,2441858
Lithuania,2021-11-19,Johnson&Johnson,243791
Lithuania,2021-11-19,Moderna,275885
Lithuania,2021-11-19,Oxford/AstraZeneca,535984
Lithuania,2021-11-19,Pfizer/BioNTech,2513025
Lithuania,2021-11-26,Johnson&Johnson,250947
Lithuania,2021-11-26,Moderna,279525
Lithuania,2021-11-26,Oxford/AstraZeneca,536135
Lithuania,2021-11-26,Pfizer/BioNTech,2598166
Lithuania,2021-12-03,Johnson&Johnson,258114
Lithuania,2021-12-03,Moderna,283134
Lithuania,2021-12-03,Oxford/AstraZeneca,536230
Lithuania,2021-12-03,Pfizer/BioNTech,2685521
Lithuania,2021-12-10,Johnson&Johnson,265159
Lithuania,2021-12-10,Moderna,287849
Lithuania,2021-12-10,Oxford/AstraZeneca,536317
Lithuania,2021-12-10,Pfizer/BioNTech,2775513
Lithuania,2021-12-17,Johnson&Johnson,271113
Lithuania,2021-12-17,Moderna,293638
Lithuania,2021-12-17,Oxford/AstraZeneca,536377
Lithuania,2021-12-17,Pfizer/BioNTech,2862079
Lithuania,2021-12-24,Johnson&Johnson,275902
Lithuania,2021-12-24,Moderna,297925
Lithuania,2021-12-24,Oxford/AstraZeneca,536401
Lithuania,2021-12-24,Pfizer/BioNTech,2920070
Lithuania,2021-12-31,Johnson&Johnson,281798
Lithuania,2021-12-31,Moderna,304289
Lithuania,2021-12-31,Oxford/AstraZeneca,536426
Lithuania,2021-12-31,Pfizer/BioNTech,2997629
Lithuania,2022-01-07,Johnson&Johnson,287762
Lithuania,2022-01-07,Moderna,312845
Lithuania,2022-01-07,Oxford/AstraZeneca,536460
Lithuania,2022-01-07,Pfizer/BioNTech,3095408
Lithuania,2022-01-14,Johnson&Johnson,290687
Lithuania,2022-01-14,Moderna,319307
Lithuania,2022-01-14,Oxford/AstraZeneca,536473
Lithuania,2022-01-14,Pfizer/BioNTech,3165122
Lithuania,2022-01-21,Johnson&Johnson,291475
Lithuania,2022-01-21,Moderna,322973
Lithuania,2022-01-21,Oxford/AstraZeneca,536486
Lithuania,2022-01-21,Pfizer/BioNTech,3210668
Lithuania,2022-01-28,Johnson&Johnson,292623
Lithuania,2022-01-28,Moderna,325228
Lithuania,2022-01-28,Oxford/AstraZeneca,536489
Lithuania,2022-01-28,Pfizer/BioNTech,3244742
Lithuania,2022-02-04,Johnson&Johnson,293416
Lithuania,2022-02-04,Moderna,326230
Lithuania,2022-02-04,Pfizer/BioNTech,3260506
Lithuania,2022-02-11,Johnson&Johnson,293872
Lithuania,2022-02-11,Moderna,326736
Lithuania,2022-02-11,Pfizer/BioNTech,3269111
Lithuania,2022-02-18,Johnson&Johnson,294106
Lithuania,2022-02-18,Moderna,327053
Lithuania,2022-02-18,Oxford/AstraZeneca,536490
Lithuania,2022-02-18,Pfizer/BioNTech,3274817
Lithuania,2022-02-25,Johnson&Johnson,294283
Lithuania,2022-02-25,Moderna,327322
Lithuania,2022-02-25,Oxford/AstraZeneca,536491
Lithuania,2022-02-25,Pfizer/BioNTech,3279770
Lithuania,2022-03-04,Johnson&Johnson,294437
Lithuania,2022-03-04,Moderna,327525
Lithuania,2022-03-04,Oxford/AstraZeneca,536492
Lithuania,2022-03-04,Pfizer/BioNTech,3283307
Lithuania,2022-03-11,Johnson&Johnson,294563
Lithuania,2022-03-11,Moderna,327686
Lithuania,2022-03-11,Pfizer/BioNTech,3286179
Lithuania,2022-03-18,Johnson&Johnson,294701
Lithuania,2022-03-18,Moderna,327864
Lithuania,2022-03-18,Oxford/AstraZeneca,536493
Lithuania,2022-03-18,Pfizer/BioNTech,3289779
Lithuania,2022-03-25,Johnson&Johnson,294811
Lithuania,2022-03-25,Moderna,328008
Lithuania,2022-03-25,Oxford/AstraZeneca,536494
Lithuania,2022-03-25,Pfizer/BioNTech,3292839
Lithuania,2022-04-01,Johnson&Johnson,294925
Lithuania,2022-04-01,Moderna,328146
Lithuania,2022-04-01,Pfizer/BioNTech,3296041
Lithuania,2022-04-08,Johnson&Johnson,295023
Lithuania,2022-04-08,Moderna,328278
Lithuania,2022-04-08,Pfizer/BioNTech,3298985
Lithuania,2022-04-15,Johnson&Johnson,295125
Lithuania,2022-04-15,Moderna,328373
Lithuania,2022-04-15,Pfizer/BioNTech,3301371
Lithuania,2022-04-22,Johnson&Johnson,295192
Lithuania,2022-04-22,Moderna,328479
Lithuania,2022-04-22,Pfizer/BioNTech,3303687
Lithuania,2022-04-29,Johnson&Johnson,295255
Lithuania,2022-04-29,Moderna,328580
Lithuania,2022-04-29,Oxford/AstraZeneca,536495
Lithuania,2022-04-29,Pfizer/BioNTech,3305793
Lithuania,2022-05-06,Johnson&Johnson,295313
Lithuania,2022-05-06,Moderna,328660
Lithuania,2022-05-06,Pfizer/BioNTech,3307478
Lithuania,2022-05-13,Johnson&Johnson,295352
Lithuania,2022-05-13,Moderna,328724
Lithuania,2022-05-13,Pfizer/BioNTech,3308829
Lithuania,2022-05-20,Johnson&Johnson,295387
Lithuania,2022-05-20,Moderna,328752
Lithuania,2022-05-20,Pfizer/BioNTech,3310193
Lithuania,2022-05-27,Johnson&Johnson,295434
Lithuania,2022-05-27,Moderna,328786
Lithuania,2022-05-27,Pfizer/BioNTech,3311346
Lithuania,2022-06-03,Johnson&Johnson,295474
Lithuania,2022-06-03,Moderna,328830
Lithuania,2022-06-03,Pfizer/BioNTech,3312363
Lithuania,2022-06-10,Johnson&Johnson,295498
Lithuania,2022-06-10,Moderna,328852
Lithuania,2022-06-10,Pfizer/BioNTech,3313250
Lithuania,2022-06-17,Johnson&Johnson,295521
Lithuania,2022-06-17,Moderna,328873
Lithuania,2022-06-17,Pfizer/BioNTech,3313913
Lithuania,2022-06-24,Johnson&Johnson,295534
Lithuania,2022-06-24,Moderna,328901
Lithuania,2022-06-24,Pfizer/BioNTech,3314454
Lithuania,2022-07-01,Johnson&Johnson,295548
Lithuania,2022-07-01,Moderna,328920
Lithuania,2022-07-01,Pfizer/BioNTech,3314982
Lithuania,2022-07-08,Johnson&Johnson,295566
Lithuania,2022-07-08,Moderna,328959
Lithuania,2022-07-08,Pfizer/BioNTech,3315576
Lithuania,2022-07-15,Johnson&Johnson,295607
Lithuania,2022-07-15,Moderna,329012
Lithuania,2022-07-15,Pfizer/BioNTech,3316655
Lithuania,2022-07-22,Johnson&Johnson,295624
Lithuania,2022-07-22,Moderna,329053
Lithuania,2022-07-22,Pfizer/BioNTech,3317606
Lithuania,2022-07-29,Johnson&Johnson,295650
Lithuania,2022-07-29,Moderna,329096
Lithuania,2022-07-29,Pfizer/BioNTech,3318499
Lithuania,2022-08-05,Johnson&Johnson,295675
Lithuania,2022-08-05,Moderna,329138
Lithuania,2022-08-05,Pfizer/BioNTech,3319744
Luxembourg,2021-01-01,Pfizer/BioNTech,0
Luxembourg,2021-01-08,Pfizer/BioNTech,1282
Luxembourg,2021-01-15,Moderna,0
Luxembourg,2021-01-15,Pfizer/BioNTech,2774
Luxembourg,2021-01-22,Moderna,282
Luxembourg,2021-01-22,Pfizer/BioNTech,5087
Luxembourg,2021-01-29,Moderna,416
Luxembourg,2021-01-29,Pfizer/BioNTech,8286
Luxembourg,2021-02-05,Moderna,841
Luxembourg,2021-02-05,Oxford/AstraZeneca,0
Luxembourg,2021-02-05,Pfizer/BioNTech,11752
Luxembourg,2021-02-12,Moderna,1032
Luxembourg,2021-02-12,Oxford/AstraZeneca,1130
Luxembourg,2021-02-12,Pfizer/BioNTech,13893
Luxembourg,2021-02-19,Moderna,1322
Luxembourg,2021-02-19,Oxford/AstraZeneca,3429
Luxembourg,2021-02-19,Pfizer/BioNTech,17324
Luxembourg,2021-02-26,Moderna,1639
Luxembourg,2021-02-26,Oxford/AstraZeneca,4032
Luxembourg,2021-02-26,Pfizer/BioNTech,21603
Luxembourg,2021-03-05,Moderna,2111
Luxembourg,2021-03-05,Oxford/AstraZeneca,5185
Luxembourg,2021-03-05,Pfizer/BioNTech,27742
Luxembourg,2021-03-12,Moderna,2607
Luxembourg,2021-03-12,Oxford/AstraZeneca,6417
Luxembourg,2021-03-12,Pfizer/BioNTech,37804
Luxembourg,2021-03-19,Moderna,4094
Luxembourg,2021-03-19,Oxford/AstraZeneca,7427
Luxembourg,2021-03-19,Pfizer/BioNTech,50218
Luxembourg,2021-03-26,Moderna,4301
Luxembourg,2021-03-26,Oxford/AstraZeneca,15955
Luxembourg,2021-03-26,Pfizer/BioNTech,53054
Luxembourg,2021-04-02,Moderna,4698
Luxembourg,2021-04-02,Oxford/AstraZeneca,30363
Luxembourg,2021-04-02,Pfizer/BioNTech,57240
Luxembourg,2021-04-09,Moderna,7187
Luxembourg,2021-04-09,Oxford/AstraZeneca,32098
Luxembourg,2021-04-09,Pfizer/BioNTech,77329
Luxembourg,2021-04-16,Johnson&Johnson,2156
Luxembourg,2021-04-16,Moderna,11634
Luxembourg,2021-04-16,Oxford/AstraZeneca,33868
Luxembourg,2021-04-16,Pfizer/BioNTech,102433
Luxembourg,2021-04-23,Johnson&Johnson,2350
Luxembourg,2021-04-23,Moderna,12190
Luxembourg,2021-04-23,Oxford/AstraZeneca,34971
Luxembourg,2021-04-23,Pfizer/BioNTech,114721
Luxembourg,2021-04-30,Moderna,14465
Luxembourg,2021-04-30,Oxford/AstraZeneca,37236
Luxembourg,2021-04-30,Pfizer/BioNTech,130636
Luxembourg,2021-05-07,Johnson&Johnson,5809
Luxembourg,2021-05-07,Moderna,17366
Luxembourg,2021-05-07,Oxford/AstraZeneca,48564
Luxembourg,2021-05-07,Pfizer/BioNTech,152950
Luxembourg,2021-05-14,Johnson&Johnson,7690
Luxembourg,2021-05-14,Moderna,23406
Luxembourg,2021-05-14,Oxford/AstraZeneca,53565
Luxembourg,2021-05-14,Pfizer/BioNTech,183109
Luxembourg,2021-05-21,Johnson&Johnson,10803
Luxembourg,2021-05-21,Moderna,29586
Luxembourg,2021-05-21,Oxford/AstraZeneca,56108
Luxembourg,2021-05-21,Pfizer/BioNTech,205798
Luxembourg,2021-05-28,Johnson&Johnson,11299
Luxembourg,2021-05-28,Moderna,33686
Luxembourg,2021-05-28,Oxford/AstraZeneca,57291
Luxembourg,2021-05-28,Pfizer/BioNTech,225347
Luxembourg,2021-06-04,Johnson&Johnson,12723
Luxembourg,2021-06-04,Moderna,34508
Luxembourg,2021-06-04,Oxford/AstraZeneca,69113
Luxembourg,2021-06-04,Pfizer/BioNTech,254555
Luxembourg,2021-06-11,Johnson&Johnson,16820
Luxembourg,2021-06-11,Moderna,37584
Luxembourg,2021-06-11,Oxford/AstraZeneca,83720
Luxembourg,2021-06-11,Pfizer/BioNTech,282062
Luxembourg,2021-06-18,Johnson&Johnson,17740
Luxembourg,2021-06-18,Moderna,43200
Luxembourg,2021-06-18,Oxford/AstraZeneca,85593
Luxembourg,2021-06-18,Pfizer/BioNTech,316972
Luxembourg,2021-06-25,Johnson&Johnson,26399
Luxembourg,2021-06-25,Moderna,48306
Luxembourg,2021-06-25,Oxford/AstraZeneca,87470
Luxembourg,2021-06-25,Pfizer/BioNTech,344695
Luxembourg,2021-07-02,Johnson&Johnson,27928
Luxembourg,2021-07-02,Moderna,54187
Luxembourg,2021-07-02,Oxford/AstraZeneca,98131
Luxembourg,2021-07-02,Pfizer/BioNTech,375358
Luxembourg,2021-07-09,Johnson&Johnson,28357
Luxembourg,2021-07-09,Moderna,56216
Luxembourg,2021-07-09,Oxford/AstraZeneca,101983
Luxembourg,2021-07-09,Pfizer/BioNTech,398317
Luxembourg,2021-07-16,Johnson&Johnson,30606
Luxembourg,2021-07-16,Moderna,57671
Luxembourg,2021-07-16,Oxford/AstraZeneca,102699
Luxembourg,2021-07-16,Pfizer/BioNTech,425118
Luxembourg,2021-07-23,Johnson&Johnson,31410
Luxembourg,2021-07-23,Moderna,60543
Luxembourg,2021-07-23,Oxford/AstraZeneca,102828
Luxembourg,2021-07-23,Pfizer/BioNTech,450174
Luxembourg,2021-07-30,Johnson&Johnson,32319
Luxembourg,2021-07-30,Moderna,65914
Luxembourg,2021-07-30,Oxford/AstraZeneca,104437
Luxembourg,2021-07-30,Pfizer/BioNTech,466800
Luxembourg,2021-08-06,Johnson&Johnson,32808
Luxembourg,2021-08-06,Moderna,67858
Luxembourg,2021-08-06,Oxford/AstraZeneca,104750
Luxembourg,2021-08-06,Pfizer/BioNTech,479559
Luxembourg,2021-08-13,Johnson&Johnson,33358
Luxembourg,2021-08-13,Moderna,69115
Luxembourg,2021-08-13,Oxford/AstraZeneca,104818
Luxembourg,2021-08-13,Pfizer/BioNTech,484690
Luxembourg,2021-08-20,Johnson&Johnson,34186
Luxembourg,2021-08-20,Moderna,69429
Luxembourg,2021-08-20,Oxford/AstraZeneca,104858
Luxembourg,2021-08-20,Pfizer/BioNTech,489242
Luxembourg,2021-08-27,Johnson&Johnson,34769
Luxembourg,2021-08-27,Moderna,69567
Luxembourg,2021-08-27,Oxford/AstraZeneca,104988
Luxembourg,2021-08-27,Pfizer/BioNTech,493263
Luxembourg,2021-09-03,Johnson&Johnson,35304
Luxembourg,2021-09-03,Moderna,69657
Luxembourg,2021-09-03,Oxford/AstraZeneca,105052
Luxembourg,2021-09-03,Pfizer/BioNTech,497375
Luxembourg,2021-09-10,Johnson&Johnson,36025
Luxembourg,2021-09-10,Moderna,69719
Luxembourg,2021-09-10,Oxford/AstraZeneca,105088
Luxembourg,2021-09-10,Pfizer/BioNTech,501042
Luxembourg,2021-09-17,Johnson&Johnson,36468
Luxembourg,2021-09-17,Moderna,69775
Luxembourg,2021-09-17,Oxford/AstraZeneca,105100
Luxembourg,2021-09-17,Pfizer/BioNTech,504424
Luxembourg,2021-09-24,Johnson&Johnson,36871
Luxembourg,2021-09-24,Moderna,69817
Luxembourg,2021-09-24,Oxford/AstraZeneca,105113
Luxembourg,2021-09-24,Pfizer/BioNTech,507593
Luxembourg,2021-10-01,Johnson&Johnson,37202
Luxembourg,2021-10-01,Moderna,69844
Luxembourg,2021-10-01,Oxford/AstraZeneca,105125
Luxembourg,2021-10-01,Pfizer/BioNTech,514480
Luxembourg,2021-10-08,Johnson&Johnson,37534
Luxembourg,2021-10-08,Moderna,69865
Luxembourg,2021-10-08,Oxford/AstraZeneca,105133
Luxembourg,2021-10-08,Pfizer/BioNTech,518650
Luxembourg,2021-10-15,Johnson&Johnson,38105
Luxembourg,2021-10-15,Moderna,69905
Luxembourg,2021-10-15,Oxford/AstraZeneca,105139
Luxembourg,2021-10-15,Pfizer/BioNTech,523896
Luxembourg,2021-10-22,Johnson&Johnson,38587
Luxembourg,2021-10-22,Moderna,70013
Luxembourg,2021-10-22,Oxford/AstraZeneca,105149
Luxembourg,2021-10-22,Pfizer/BioNTech,531900
Luxembourg,2021-10-29,Johnson&Johnson,38904
Luxembourg,2021-10-29,Moderna,70361
Luxembourg,2021-10-29,Oxford/AstraZeneca,105157
Luxembourg,2021-10-29,Pfizer/BioNTech,545260
Luxembourg,2021-11-05,Johnson&Johnson,39207
Luxembourg,2021-11-05,Moderna,70781
Luxembourg,2021-11-05,Oxford/AstraZeneca,105158
Luxembourg,2021-11-05,Pfizer/BioNTech,557316
Luxembourg,2021-11-12,Johnson&Johnson,39432
Luxembourg,2021-11-12,Moderna,71178
Luxembourg,2021-11-12,Pfizer/BioNTech,568932
Luxembourg,2021-11-19,Johnson&Johnson,39580
Luxembourg,2021-11-19,Moderna,71461
Luxembourg,2021-11-19,Oxford/AstraZeneca,105161
Luxembourg,2021-11-19,Pfizer/BioNTech,584334
Luxembourg,2021-11-26,Johnson&Johnson,39724
Luxembourg,2021-11-26,Moderna,72092
Luxembourg,2021-11-26,Oxford/AstraZeneca,105165
Luxembourg,2021-11-26,Pfizer/BioNTech,607318
Luxembourg,2021-12-03,Johnson&Johnson,40086
Luxembourg,2021-12-03,Moderna,90355
Luxembourg,2021-12-03,Oxford/AstraZeneca,105171
Luxembourg,2021-12-03,Pfizer/BioNTech,619238
Luxembourg,2021-12-10,Johnson&Johnson,40380
Luxembourg,2021-12-10,Moderna,113168
Luxembourg,2021-12-10,Pfizer/BioNTech,629245
Luxembourg,2021-12-17,Johnson&Johnson,40608
Luxembourg,2021-12-17,Moderna,143536
Luxembourg,2021-12-17,Pfizer/BioNTech,637610
Luxembourg,2021-12-24,Johnson&Johnson,40757
Luxembourg,2021-12-24,Moderna,168077
Luxembourg,2021-12-24,Pfizer/BioNTech,642741
Luxembourg,2021-12-31,Johnson&Johnson,40907
Luxembourg,2021-12-31,Moderna,191725
Luxembourg,2021-12-31,Pfizer/BioNTech,647403
Luxembourg,2022-01-07,Johnson&Johnson,41107
Luxembourg,2022-01-07,Moderna,221772
Luxembourg,2022-01-07,Pfizer/BioNTech,655547
Luxembourg,2022-01-14,Johnson&Johnson,41295
Luxembourg,2022-01-14,Moderna,253130
Luxembourg,2022-01-14,Pfizer/BioNTech,667190
Luxembourg,2022-01-21,Johnson&Johnson,41358
Luxembourg,2022-01-21,Moderna,275049
Luxembourg,2022-01-21,Pfizer/BioNTech,678730
Luxembourg,2022-01-28,Johnson&Johnson,41388
Luxembourg,2022-01-28,Moderna,284623
Luxembourg,2022-01-28,Pfizer/BioNTech,685025
Luxembourg,2022-02-04,Johnson&Johnson,41416
Luxembourg,2022-02-04,Moderna,291193
Luxembourg,2022-02-04,Pfizer/BioNTech,689742
Luxembourg,2022-02-11,Johnson&Johnson,41429
Luxembourg,2022-02-11,Moderna,295186
Luxembourg,2022-02-11,Pfizer/BioNTech,692905
Luxembourg,2022-02-18,Johnson&Johnson,41440
Luxembourg,2022-02-18,Moderna,297366
Luxembourg,2022-02-18,Pfizer/BioNTech,694720
Luxembourg,2022-02-25,Johnson&Johnson,41447
Luxembourg,2022-02-25,Moderna,299251
Luxembourg,2022-02-25,Novavax,0
Luxembourg,2022-02-25,Pfizer/BioNTech,696211
Luxembourg,2022-03-04,Johnson&Johnson,41450
Luxembourg,2022-03-04,Moderna,300565
Luxembourg,2022-03-04,Novavax,98
Luxembourg,2022-03-04,Pfizer/BioNTech,697190
Luxembourg,2022-03-11,Johnson&Johnson,41457
Luxembourg,2022-03-11,Moderna,301551
Luxembourg,2022-03-11,Novavax,133
Luxembourg,2022-03-11,Pfizer/BioNTech,697930
Luxembourg,2022-03-18,Johnson&Johnson,41462
Luxembourg,2022-03-18,Moderna,302273
Luxembourg,2022-03-18,Novavax,152
Luxembourg,2022-03-18,Pfizer/BioNTech,698482
Luxembourg,2022-03-25,Johnson&Johnson,41464
Luxembourg,2022-03-25,Moderna,302841
Luxembourg,2022-03-25,Novavax,180
Luxembourg,2022-03-25,Pfizer/BioNTech,699006
Luxembourg,2022-04-01,Johnson&Johnson,41466
Luxembourg,2022-04-01,Moderna,303315
Luxembourg,2022-04-01,Novavax,255
Luxembourg,2022-04-01,Pfizer/BioNTech,699598
Luxembourg,2022-04-08,Johnson&Johnson,41470
Luxembourg,2022-04-08,Moderna,303698
Luxembourg,2022-04-08,Novavax,287
Luxembourg,2022-04-08,Pfizer/BioNTech,700100
Luxembourg,2022-04-15,Johnson&Johnson,41472
Luxembourg,2022-04-15,Moderna,304080
Luxembourg,2022-04-15,Novavax,307
Luxembourg,2022-04-15,Pfizer/BioNTech,700599
Luxembourg,2022-04-22,Johnson&Johnson,41474
Luxembourg,2022-04-22,Moderna,304505
Luxembourg,2022-04-22,Novavax,328
Luxembourg,2022-04-22,Pfizer/BioNTech,700960
Luxembourg,2022-04-29,Johnson&Johnson,41478
Luxembourg,2022-04-29,Moderna,305473
Luxembourg,2022-04-29,Novavax,347
Luxembourg,2022-04-29,Pfizer/BioNTech,701863
Luxembourg,2022-05-06,Johnson&Johnson,41481
Luxembourg,2022-05-06,Moderna,306527
Luxembourg,2022-05-06,Novavax,359
Luxembourg,2022-05-06,Pfizer/BioNTech,703134
Luxembourg,2022-05-13,Johnson&Johnson,41482
Luxembourg,2022-05-13,Moderna,307876
Luxembourg,2022-05-13,Novavax,365
Luxembourg,2022-05-13,Pfizer/BioNTech,704082
Luxembourg,2022-05-20,Johnson&Johnson,41485
Luxembourg,2022-05-20,Moderna,309318
Luxembourg,2022-05-20,Novavax,374
Luxembourg,2022-05-20,Pfizer/BioNTech,705130
Luxembourg,2022-05-27,Johnson&Johnson,41488
Luxembourg,2022-05-27,Moderna,310408
Luxembourg,2022-05-27,Novavax,382
Luxembourg,2022-05-27,Pfizer/BioNTech,705585
Luxembourg,2022-06-03,Johnson&Johnson,41490
Luxembourg,2022-06-03,Moderna,311372
Luxembourg,2022-06-03,Novavax,391
Luxembourg,2022-06-03,Pfizer/BioNTech,706287
Luxembourg,2022-06-10,Johnson&Johnson,41492
Luxembourg,2022-06-10,Moderna,312256
Luxembourg,2022-06-10,Novavax,408
Luxembourg,2022-06-10,Pfizer/BioNTech,706769
Luxembourg,2022-06-17,Johnson&Johnson,41495
Luxembourg,2022-06-17,Moderna,313057
Luxembourg,2022-06-17,Novavax,416
Luxembourg,2022-06-17,Pfizer/BioNTech,707305
Luxembourg,2022-06-24,Johnson&Johnson,41496
Luxembourg,2022-06-24,Moderna,313542
Luxembourg,2022-06-24,Novavax,420
Luxembourg,2022-06-24,Pfizer/BioNTech,707716
Luxembourg,2022-07-01,Johnson&Johnson,41497
Luxembourg,2022-07-01,Moderna,314184
Luxembourg,2022-07-01,Novavax,435
Luxembourg,2022-07-01,Pfizer/BioNTech,708409
Luxembourg,2022-07-08,Johnson&Johnson,41499
Luxembourg,2022-07-08,Moderna,315102
Luxembourg,2022-07-08,Novavax,442
Luxembourg,2022-07-08,Pfizer/BioNTech,709315
Luxembourg,2022-07-12,Johnson&Johnson,41517
Luxembourg,2022-07-12,Moderna,317015
